uf,localidade,faixa_inicio,faixa_fim,situacao,tipo_faixa
SP,Ribeirão Corrente,14445-001,14449-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Ribeirão do Sul,19930-000,19939-999,Codificado por logradouros,Total do município
SP,Ribeirão do Sul,19930-001,19939-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Ribeirão dos Índios,19380-000,19399-999,Codificado por logradouros,Total do município
SP,Ribeirão dos Índios,19380-001,19383-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Ribeirão Grande,18315-000,18319-999,Codificado por logradouros,Total do município
SP,Ribeirão Grande,18315-001,18319-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Ribeirão Pires,09400-001,09449-999,Codificado por logradouros,Total do município
SP,Ribeirão Pires,09400-001,09449-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Ribeirão Preto,14000-001,14114-999,Codificado por logradouros,Total do município
SP,Ribeirão Preto,14000-001,14109-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Rifaina,14490-000,14499-999,Codificado por logradouros,Total do município
SP,Rifaina,14490-001,14493-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Rincão,14830-000,14834-999,Codificado por logradouros,Total do município
SP,Rincão,14830-001,14833-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Rincão,14834-001,14834-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Rinópolis,17740-000,17759-999,Codificado por logradouros,Total do município
SP,Rinópolis,17740-001,17749-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Rio Claro,13500-001,13509-999,Codificado por logradouros,Total do município
SP,Rio Claro,13500-001,13509-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Rio das Pedras,13390-001,13399-999,Codificado por logradouros,Total do município
SP,Rio das Pedras,13390-001,13399-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Rio Grande da Serra,09450-000,09499-999,Não codificada por logradouros,Total do município
SP,Riolândia,15495-000,15499-999,Codificado por logradouros,Total do município
SP,Riolândia,15495-001,15499-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Riversul,18470-000,18474-999,Codificado por logradouros,Total do município
SP,Riversul,18470-001,18474-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Rosana,19270-001,19274-999,Codificado por logradouros,Total do município
SP,Rosana,19270-001,19274-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Roseira,12580-001,12599-999,Codificado por logradouros,Total do município
SP,Roseira,12580-001,12589-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Rubiácea,16750-000,16789-999,Codificado por logradouros,Total do município
SP,Rubiácea,16750-001,16753-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Rubinéia,15790-000,15799-999,Codificado por logradouros,Total do município
SP,Rubinéia,15790-001,15794-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Sabino,16440-000,16449-999,Codificado por logradouros,Total do município
SP,Sabino,16440-001,16449-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Sagres,17710-000,17719-999,Codificado por logradouros,Total do município
SP,Sagres,17710-001,17719-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Sales,14980-000,14989-999,Codificado por logradouros,Total do município
SP,Sales,14980-001,14989-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Sales Oliveira,14660-000,14669-999,Codificado por logradouros,Total do município
SP,Sales Oliveira,14660-001,14663-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Salesópolis,08970-000,08999-999,Não codificada por logradouros,Total do município
SP,Salmourão,17720-000,17729-999,Codificado por logradouros,Total do município
SP,Salmourão,17720-001,17729-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Saltinho,13440-001,13444-999,Codificado por logradouros,Total do município
SP,Saltinho,13440-001,13444-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Salto,13320-001,13329-999,Codificado por logradouros,Total do município
SP,Salto,13320-001,13329-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Salto de Pirapora,18160-000,18169-999,Codificado por logradouros,Total do município
SP,Salto de Pirapora,18160-001,18169-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Salto Grande,19920-001,19929-999,Codificado por logradouros,Total do município
SP,Salto Grande,19920-001,19929-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Sandovalina,19250-000,19259-999,Codificado por logradouros,Total do município
SP,Sandovalina,19250-001,19259-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Santa Adélia,15950-000,15959-999,Codificado por logradouros,Total do município
SP,Santa Adélia,15950-001,15952-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Santa Adélia,15953-001,15954-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Santa Adélia,15955-001,15955-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Santa Albertina,15750-000,15754-999,Codificado por logradouros,Total do município
SP,Santa Albertina,15750-001,15754-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Santa Bárbara D'Oeste,13450-001,13464-999,Codificado por logradouros,Total do município
SP,Santa Bárbara D'Oeste,13450-001,13464-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Santa Branca,12380-000,12399-999,Em codificação por logradouros,Total do município
SP,Santa Branca,12380-001,12385-999,Em codificação por logradouros,Exclusiva da sede urbana
SP,Santa Clara D'Oeste,15785-000,15789-999,Codificado por logradouros,Total do município
SP,Santa Clara D'Oeste,15785-001,15789-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Santa Cruz da Conceição,13625-001,13629-999,Codificado por logradouros,Total do município
SP,Santa Cruz da Conceição,13625-001,13629-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Santa Cruz da Esperança,14250-000,14259-999,Codificado por logradouros,Total do município
SP,Santa Cruz da Esperança,14250-001,14250-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Santa Cruz das Palmeiras,13650-001,13659-999,Codificado por logradouros,Total do município
SP,Santa Cruz das Palmeiras,13650-001,13659-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Santa Cruz do Rio Pardo,18900-001,18934-999,Codificado por logradouros,Total do município
SP,Santa Cruz do Rio Pardo,18900-001,18929-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Santa Ernestina,15970-000,15979-999,Codificado por logradouros,Total do município
SP,Santa Ernestina,15970-001,15979-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Santa Fé do Sul,15775-000,15779-999,Codificado por logradouros,Total do município
SP,Santa Fé do Sul,15775-001,15779-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Santa Gertrudes,13510-001,13514-999,Codificado por logradouros,Total do município
SP,Santa Gertrudes,13510-001,13514-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Santa Isabel,07500-000,07599-999,Não codificada por logradouros,Total do município
SP,Santa Lúcia,14825-000,14829-999,Codificado por logradouros,Total do município
SP,Santa Lúcia,14825-001,14829-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Santa Maria da Serra,17370-001,17379-999,Codificado por logradouros,Total do município
SP,Santa Maria da Serra,17370-001,17379-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Santa Mercedes,17940-000,17949-999,Codificado por logradouros,Total do município
SP,Santa Mercedes,17940-001,17944-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Santa Rita do Passa Quatro,13670-000,13689-999,Codificado por logradouros,Total do município
SP,Santa Rita do Passa Quatro,13670-001,13674-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Santa Rita do Passa Quatro,13675-001,13678-499,Codificada por logradouros,Exclusiva da sede urbana
SP,Santa Rita D'Oeste,15780-000,15784-999,Codificado por logradouros,Total do município
SP,Santa Rita D'Oeste,15780-001,15782-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Santa Rita D'Oeste,15783-001,15784-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Santa Rosa de Viterbo,14270-000,14299-999,Codificado por logradouros,Total do município
SP,Santa Rosa de Viterbo,14270-001,14273-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Santa Salete,15768-000,15769-999,Codificado por logradouros,Total do município
SP,Santa Salete,15768-001,15769-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Santana da Ponte Pensa,15765-000,15767-999,Codificado por logradouros,Total do município
SP,Santana da Ponte Pensa,15765-001,15767-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Santana de Parnaíba,06500-001,06549-999,Codificado por logradouros,Total do município
SP,Santana de Parnaíba,06500-001,06549-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Santo Anastácio,19360-000,19379-999,Codificado por logradouros,Total do município
SP,Santo Anastácio,19360-001,19369-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Santo André,09000-001,09299-999,Codificado por logradouros,Total do município
SP,Santo André,09000-001,09299-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Santo Antônio da Alegria,14390-000,14399-999,Codificado por logradouros,Total do município
SP,Santo Antônio da Alegria,14390-001,14393-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Santo Antônio de Posse,13830-001,13834-999,Codificado por logradouros,Total do município
SP,Santo Antônio de Posse,13830-001,13834-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Santo Antônio do Aracanguá,16130-000,16199-999,Codificado por logradouros,Total do município
SP,Santo Antônio do Aracanguá,16190-001,16196-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Santo Antônio do Jardim,13995-000,13999-999,Codificado por logradouros,Total do município
SP,Santo Antônio do Jardim,13997-001,13999-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Santo Antônio do Pinhal,12450-000,12459-999,Em codificação por logradouros,Total do município
SP,Santo Antônio do Pinhal,12450-001,12451-999,Em codificação por logradouros,Exclusiva da sede urbana
SP,Santo Expedito,19190-000,19199-999,Codificado por logradouros,Total do município
SP,Santo Expedito,19190-001,19199-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Santópolis do Aguapeí,16240-000,16249-999,Codificado por logradouros,Total do município
SP,Santópolis do Aguapeí,16240-001,16249-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Santos,11000-001,11249-999,Codificado por logradouros,Total do município
SP,Santos,11000-001,11199-999,Codificada por logradouros,Exclusiva da sede urbana
SP,São Bento do Sapucaí,12490-000,12499-999,Em codificação por logradouros,Total do município
SP,São Bento do Sapucaí,12490-001,12492-999,Em codificação por logradouros,Exclusiva da sede urbana
SP,São Bernardo do Campo,09600-001,09899-999,Codificado por logradouros,Total do município
SP,São Bernardo do Campo,09600-001,09899-999,Codificada por logradouros,Exclusiva da sede urbana
SP,São Caetano do Sul,09500-001,09599-999,Codificado por logradouros,Total do município
SP,São Caetano do Sul,09500-001,09599-999,Codificada por logradouros,Exclusiva da sede urbana
SP,São Carlos,13560-001,13579-999,Codificado por logradouros,Total do município
SP,São Carlos,13560-001,13577-999,Codificada por logradouros,Exclusiva da sede urbana
SP,São Carlos,13578-001,13578-999,Codificada por logradouros,Exclusiva da sede urbana
SP,São Carlos,13579-001,13579-999,Codificada por logradouros,Exclusiva da sede urbana
SP,São Francisco,15710-000,15712-999,Codificado por logradouros,Total do município
SP,São Francisco,15710-001,15712-999,Codificada por logradouros,Exclusiva da sede urbana
SP,São João da Boa Vista,13870-001,13879-999,Codificado por logradouros,Total do município
SP,São João da Boa Vista,13870-001,13879-999,Codificada por logradouros,Exclusiva da sede urbana
SP,São João das Duas Pontes,15640-000,15649-999,Codificado por logradouros,Total do município
SP,São João das Duas Pontes,15640-001,15643-999,Codificada por logradouros,Exclusiva da sede urbana
SP,São João de Iracema,15315-000,15319-999,Codificado por logradouros,Total do município
SP,São João de Iracema,15315-001,15319-999,Codificada por logradouros,Exclusiva da sede urbana
SP,São João do Pau d'Alho,17970-000,17979-999,Codificado por logradouros,Total do município
SP,São João do Pau d'Alho,17970-001,17979-999,Codificada por logradouros,Exclusiva da sede urbana
SP,São Joaquim da Barra,14600-000,14609-999,Codificado por logradouros,Total do município
SP,São Joaquim da Barra,14600-001,14608-999,Codificada por logradouros,Exclusiva da sede urbana
SP,São José da Bela Vista,14440-000,14444-999,Codificado por logradouros,Total do município
SP,São José da Bela Vista,14440-001,14443-999,Codificada por logradouros,Exclusiva da sede urbana
SP,São José do Barreiro,12830-000,12849-999,Em codificação por logradouros,Total do município
SP,São José do Barreiro,12830-001,12831-999,Em codificação por logradouros,Exclusiva da sede urbana
SP,São José do Rio Pardo,13720-000,13729-999,Codificado por logradouros,Total do município
SP,São José do Rio Pardo,13720-001,13729-999,Codificada por logradouros,Exclusiva da sede urbana
SP,São José do Rio Preto,15000-001,15104-999,Codificado por logradouros,Total do município
SP,São José do Rio Preto,15000-001,15104-999,Codificada por logradouros,Exclusiva da sede urbana
SP,São José dos Campos,12200-001,12249-999,Codificado por logradouros,Total do município
SP,São José dos Campos,12200-001,12249-999,Codificada por logradouros,Exclusiva da sede urbana
SP,São Lourenço da Serra,06890-000,06899-999,Não codificada por logradouros,Total do município
SP,São Luiz do Paraitinga,12140-000,12169-999,Codificado por logradouros,Total do município
SP,São Luiz do Paraitinga,12140-001,12144-999,Codificada por logradouros,Exclusiva da sede urbana
SP,São Manuel,18650-001,18659-999,Codificado por logradouros,Total do município
SP,São Manuel,18650-001,18659-899,Codificada por logradouros,Exclusiva da sede urbana
SP,São Miguel Arcanjo,18230-000,18239-999,Codificado por logradouros,Total do município
SP,São Miguel Arcanjo,18230-001,18238-999,Codificada por logradouros,Exclusiva da sede urbana
SP,São Miguel Arcanjo,18239-001,18239-999,Codificada por logradouros,Exclusiva da sede urbana
SP,São Paulo,01000-001,05999-999,Codificado por logradouros,Total do município
SP,São Paulo,08000-000,08499-999,Codificado por logradouros,Total do município
SP,São Paulo,01000-001,05999-999,Codificada por logradouros,Exclusiva da sede urbana
SP,São Paulo,08000-000,08499-999,Codificada por logradouros,Exclusiva da sede urbana
SP,São Pedro,13520-000,13524-999,Codificado por logradouros,Total do município
SP,São Pedro,13520-001,13524-999,Codificada por logradouros,Exclusiva da sede urbana
SP,São Pedro do Turvo,18940-001,18949-999,Codificado por logradouros,Total do município
SP,São Pedro do Turvo,18940-001,18944-999,Codificada por logradouros,Exclusiva da sede urbana
SP,São Roque,18130-001,18146-999,Codificado por logradouros,Total do município
SP,São Roque,18130-001,18146-999,Codificada por logradouros,Exclusiva da sede urbana
SP,São Sebastião,11600-001,11629-999,Codificado por logradouros,Total do município
SP,São Sebastião,11600-001,11629-999,Codificada por logradouros,Exclusiva da sede urbana
SP,São Sebastião da Grama,13790-000,13799-999,Codificado por logradouros,Total do município
SP,São Sebastião da Grama,13790-001,13799-999,Codificada por logradouros,Exclusiva da sede urbana
SP,São Simão,14200-000,14209-999,Codificado por logradouros,Total do município
SP,São Simão,14200-001,14203-999,Codificada por logradouros,Exclusiva da sede urbana
SP,São Vicente,11300-001,11399-999,Codificado por logradouros,Total do município
SP,São Vicente,11300-001,11399-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Sarapuí,18225-000,18229-999,Codificado por logradouros,Total do município
SP,Sarapuí,18225-001,18229-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Sarutaiá,18840-001,18859-999,Codificado por logradouros,Total do município
SP,Sarutaiá,18840-001,18849-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Sebastianópolis do Sul,15180-000,15189-999,Codificado por logradouros,Total do município
SP,Sebastianópolis do Sul,15180-001,15189-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Serra Azul,14230-000,14239-999,Codificado por logradouros,Total do município
SP,Serra Azul,14230-001,14233-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Serra Negra,13930-000,13939-999,Codificado por logradouros,Total do município
SP,Serra Negra,13930-001,13938-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Serrana,14150-000,14159-999,Codificado por logradouros,Total do município
SP,Serrana,14150-001,14154-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Sertãozinho,14160-001,14179-999,Codificado por logradouros,Total do município
SP,Sertãozinho,14160-001,14179-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Sete Barras,11910-000,11919-999,Não codificada por logradouros,Total do município
SP,Severínia,14735-000,14739-999,Codificado por logradouros,Total do município
SP,Severínia,14735-001,14738-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Silveiras,12690-000,12699-999,Em codificação por logradouros,Total do município
SP,Silveiras,12690-001,12691-999,Em codificação por logradouros,Exclusiva da sede urbana
SP,Socorro,13960-000,13969-999,Em codificação por logradouros,Total do município
SP,Socorro,13960-001,13968-999,Em codificação por logradouros,Exclusiva da sede urbana
SP,Sorocaba,18000-001,18109-999,Codificado por logradouros,Total do município
SP,Sorocaba,18000-001,18109-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Sud Mennucci,15360-000,15369-999,Codificado por logradouros,Total do município
SP,Sud Mennucci,15360-001,15369-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Sumaré,13170-001,13182-999,Codificado por logradouros,Total do município
SP,Sumaré,13170-001,13182-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Suzanápolis,15380-000,15384-999,Codificado por logradouros,Total do município
SP,Suzanápolis,15380-001,15384-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Suzano,08600-001,08699-999,Codificado por logradouros,Total do município
SP,Suzano,08600-001,08699-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Tabapuã,15880-000,15884-999,Codificado por logradouros,Total do município
SP,Tabapuã,15880-001,15884-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Tabatinga,14910-000,14919-999,Codificado por logradouros,Total do município
SP,Tabatinga,14910-001,14919-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Taboão da Serra,06750-001,06799-999,Codificado por logradouros,Total do município
SP,Taboão da Serra,06750-001,06799-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Taciba,19590-000,19599-999,Codificado por logradouros,Total do município
SP,Taciba,19590-001,19599-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Taguaí,18890-001,18899-999,Codificado por logradouros,Total do município
SP,Taguaí,18890-001,18899-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Taiaçu,14725-000,14729-999,Codificado por logradouros,Total do município
SP,Taiaçu,14725-001,14725-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Taiúva,14720-000,14724-999,Codificado por logradouros,Total do município
SP,Taiúva,14720-001,14720-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Tambaú,13710-000,13714-999,Codificado por logradouros,Total do município
SP,Tambaú,13710-001,13713-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Tanabi,15170-000,15179-999,Codificado por logradouros,Total do município
SP,Tanabi,15170-001,15174-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Tanabi,15175-001,15179-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Tapiraí,18180-000,18184-999,Codificado por logradouros,Total do município
SP,Tapiraí,18180-001,18184-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Tapiratiba,13760-000,13769-999,Codificado por logradouros,Total do município
SP,Tapiratiba,13760-001,13763-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Taquaral,14765-000,14769-999,Codificado por logradouros,Total do município
SP,Taquaral,14765-001,14767-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Taquaritinga,15900-001,15909-999,Codificado por logradouros,Total do município
SP,Taquaritinga,15900-001,15909-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Taquarituba,18740-000,18744-999,Codificado por logradouros,Total do município
SP,Taquarituba,18740-001,18744-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Taquarivaí,18425-000,18429-999,Codificado por logradouros,Total do município
SP,Taquarivaí,18425-001,18429-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Tarabai,19210-000,19219-999,Codificado por logradouros,Total do município
SP,Tarabai,19210-001,19219-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Tarumã,19820-000,19829-999,Codificado por logradouros,Total do município
SP,Tarumã,19820-001,19829-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Tatuí,18270-001,18284-999,Codificado por logradouros,Total do município
SP,Tatuí,18270-001,18282-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Taubaté,12000-001,12119-999,Codificado por logradouros,Total do município
SP,Taubaté,12000-001,12119-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Tejupá,18830-001,18839-999,Codificado por logradouros,Total do município
SP,Tejupá,18830-001,18839-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Teodoro Sampaio,19280-000,19299-999,Codificado por logradouros,Total do município
SP,Teodoro Sampaio,19280-001,19289-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Terra Roxa,14745-000,14749-999,Codificado por logradouros,Total do município
SP,Terra Roxa,14745-001,14748-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Tietê,18530-000,18534-999,Codificado por logradouros,Total do município
SP,Tietê,18530-001,18534-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Timburi,18860-000,18869-999,Codificado por logradouros,Total do município
SP,Timburi,18860-001,18869-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Torre de Pedra,18265-000,18269-999,Codificado por logradouros,Total do município
SP,Torre de Pedra,18265-001,18269-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Torrinha,17360-000,17369-999,Codificado por logradouros,Total do município
SP,Torrinha,17360-001,17369-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Trabiju,14935-000,14939-999,Codificado por logradouros,Total do município
SP,Trabiju,14935-001,14938-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Tremembé,12120-001,12129-999,Codificado por logradouros,Total do município
SP,Tremembé,12120-001,12129-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Três Fronteiras,15770-000,15772-999,Codificado por logradouros,Total do município
SP,Três Fronteiras,15770-001,15772-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Tuiuti,12930-000,12934-999,Codificado por logradouros,Total do município
SP,Tuiuti,12930-001,12933-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Tupã,17600-001,17629-999,Codificado por logradouros,Total do município
SP,Tupã,17600-001,17626-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Tupi Paulista,17930-000,17939-999,Codificado por logradouros,Total do município
SP,Tupi Paulista,17930-001,17931-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Tupi Paulista,17932-001,17934-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Tupi Paulista,17935-001,17939-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Turiúba,15280-000,15284-999,Codificado por logradouros,Total do município
SP,Turiúba,15280-001,15284-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Turmalina,15755-000,15759-999,Codificado por logradouros,Total do município
SP,Turmalina,15755-001,15756-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Turmalina,15757-001,15759-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Ubarana,15225-000,15229-999,Codificado por logradouros,Total do município
SP,Ubarana,15225-001,15229-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Ubatuba,11680-000,11699-999,Codificado por logradouros,Total do município
SP,Ubatuba,11680-001,11699-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Ubirajara,17440-001,17449-999,Codificado por logradouros,Total do município
SP,Ubirajara,17440-001,17449-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Uchoa,15890-000,15894-999,Codificado por logradouros,Total do município
SP,Uchoa,15890-001,15894-999,Codificada por logradouros,Exclusiva da sede urbana
SP,União Paulista,15250-000,15259-999,Codificado por logradouros,Total do município
SP,União Paulista,15250-001,15259-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Urânia,15760-000,15762-999,Codificado por logradouros,Total do município
SP,Urânia,15760-001,15762-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Uru,16650-001,16659-999,Codificado por logradouros,Total do município
SP,Uru,16650-001,16659-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Urupês,15850-000,15859-999,Codificado por logradouros,Total do município
SP,Urupês,15850-001,15854-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Urupês,15855-001,15859-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Valentim Gentil,15520-000,15524-999,Codificado por logradouros,Total do município
SP,Valentim Gentil,15520-001,15523-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Valinhos,13270-001,13279-999,Codificado por logradouros,Total do município
SP,Valinhos,13270-001,13279-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Valparaíso,16880-000,16899-999,Codificado por logradouros,Total do município
SP,Valparaíso,16880-001,16889-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Vargem,12935-000,12939-999,Codificado por logradouros,Total do município
SP,Vargem,12935-001,12938-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Vargem Grande do Sul,13880-000,13889-999,Codificado por logradouros,Total do município
SP,Vargem Grande do Sul,13880-001,13888-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Vargem Grande Paulista,06730-000,06749-999,Codificado por logradouros,Total do município
SP,Vargem Grande Paulista,06730-001,06742-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Várzea Paulista,13220-001,13229-999,Codificado por logradouros,Total do município
SP,Várzea Paulista,13220-001,13229-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Vera Cruz,17560-001,17569-999,Codificado por logradouros,Total do município
SP,Vera Cruz,17560-001,17569-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Vinhedo,13280-001,13289-999,Codificado por logradouros,Total do município
SP,Vinhedo,13280-001,13289-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Viradouro,14740-000,14744-999,Codificado por logradouros,Total do município
SP,Viradouro,14740-001,14743-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Vista Alegre do Alto,15920-000,15929-999,Em codificação por logradouros,Total do município
SP,Vista Alegre do Alto,15920-001,15920-999,Em codificação por logradouros,Exclusiva da sede urbana
SP,Vitória Brasil,15713-000,15714-999,Codificado por logradouros,Total do município
SP,Vitória Brasil,15713-001,15714-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Votorantim,18110-001,18119-999,Codificado por logradouros,Total do município
SP,Votorantim,18110-001,18119-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Votuporanga,15500-001,15519-999,Codificado por logradouros,Total do município
SP,Votuporanga,15500-001,15515-999,Codificada por logradouros,Exclusiva da sede urbana
SP,Zacarias,15265-000,15269-999,Codificado por logradouros,Total do município
SP,Zacarias,15265-001,15269-999,Codificada por logradouros,Exclusiva da sede urbana
SE,Amparo de São Francisco,49920-000,49929-999,Não codificada por logradouros,Total do município
SE,Aquidabã,49790-000,49799-999,Não codificada por logradouros,Total do município
SE,Aracaju,49000-001,49099-999,Codificado por logradouros,Total do município
SE,Aracaju,49000-001,49098-999,Codificada por logradouros,Exclusiva da sede urbana
SE,Arauá,49220-000,49229-999,Não codificada por logradouros,Total do município
SE,Areia Branca,49580-000,49599-999,Não codificada por logradouros,Total do município
SE,Barra dos Coqueiros,49140-000,49149-999,Codificado por logradouros,Total do município
SE,Barra dos Coqueiros,49140-001,49145-999,Codificada por logradouros,Exclusiva da sede urbana
SE,Boquim,49360-000,49389-999,Não codificada por logradouros,Total do município
SE,Brejo Grande,49995-000,49999-999,Não codificada por logradouros,Total do município
SE,Campo do Brito,49520-000,49524-999,Não codificada por logradouros,Total do município
SE,Canhoba,49880-000,49889-999,Não codificada por logradouros,Total do município
SE,Canindé de São Francisco,49820-000,49829-999,Não codificada por logradouros,Total do município
SE,Capela,49700-000,49739-999,Não codificada por logradouros,Total do município
SE,Carira,49550-000,49559-999,Não codificada por logradouros,Total do município
SE,Carmópolis,49740-000,49749-999,Não codificada por logradouros,Total do município
